JobId,JobDate,VCId,SLA,JobStateId,Allocation,SubmitTime,AUid,QuotaTokens,JobPriority,YieldScopePriority_X,YieldScopePriority_Y,random
c810ad76-8552-43ad-9bbd-50b1d2905ebf,2018-08-08,100,2018-08-09 10:00:00.000,2,1000,2018-08-09 10:01:15.887,e3fb335d-bf9e-433f-b370-c4d9bcd63a05,2915,50,1,0,a6c835cf-6219-462c-a6fd-000c1f1b9b5e
40dd1b86-069f-4163-b41a-bc8740b11a7f,2021-07-09,100,2021-07-08 23:57:00.000,2,50,2021-07-10 05:40:10.407,7c475ebf-3e1e-40f2-863e-3ddde132645d,3984,21,1,0,e8153655-d26e-4778-b820-000c38da05dd
ee9330da-af9a-4449-a9af-4f8b5551ee6f,2019-03-15,100,NULL,2,70,2019-03-15 09:29:32.900,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,60,1,0,50d368eb-de2a-4611-be46-000c3c7c769b
4aec658c-0301-4f6c-9e15-c48490568c94,2021-06-24,100,NULL,2,200,2021-06-24 11:07:36.910,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,54,1,0,3068cbe5-1eaf-46c4-8b6d-000c3f0d632a
283ec10e-bf99-4380-a42d-046ea29f1fa8,2021-05-10,100,NULL,2,7,2021-05-10 12:26:07.633,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,68,1,0,9b24b801-9f00-4403-83f7-000c4728a19e
be8b1658-e9b9-4b7c-8df2-fcab5f733789,2020-09-27,100,NULL,2,15,2020-09-27 11:34:52.290,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,50,1,0,9ce14560-2b91-4bb6-b48d-000c493ba367
12646f50-55b9-432b-ad86-4883b6d19f09,2018-12-04,100,NULL,2,29,2018-12-04 14:13:42.057,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,1000,1,0,42d560f3-fc7f-433c-b67c-000c4f0efe7c
aad3f2a7-eb8f-40e8-9876-ec0f13badde0,2021-01-18,100,NULL,2,200,2021-01-18 13:00:07.153,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,57,1,0,f8fb2e82-e664-497d-bd31-000c52773ff7
2241bed5-cd37-41f4-9539-447a5d265352,NULL,100,2018-07-04 00:00:00.000,2,234,2018-07-04 10:49:25.077,43f21cc4-4e96-4072-a3a1-23ae5f68398e,1875,41,0,10,f1541fbb-f5fc-42ed-b2cb-000c614c2ce2
cd8064fa-a815-41f8-9a48-9a42030dfa59,2021-03-31,100,2021-03-31 00:00:00.000,2,8000,2021-03-31 14:40:33.537,75b67fc1-e0c4-4909-ad40-f8f6d0978e01,16516,22,0,0,4d59fd56-37c7-4aa0-9e65-000c6245146c
49b6e3e3-ee4b-43e5-b7ec-d36ab4631c1c,2021-04-14,100,NULL,2,250,2021-04-14 09:07:31.270,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,54,1,0,53b956c9-0e77-433d-ae9b-000c7ea181be
11c96109-3937-49d5-81ff-b489e600f3e3,2021-07-01,100,2021-07-01 16:40:00.000,2,800,2021-07-13 12:05:38.747,b4304ac2-94a1-403c-b870-87c1030c2af9,10687,51,1,0,a199f5c5-8a5d-43a3-a1c5-000c837ac8fd
059782db-754a-49f0-b5b5-69e1e8e7782f,2020-02-02,100,2020-02-02 00:00:00.000,2,2000,2020-02-03 02:09:47.323,b4304ac2-94a1-403c-b870-87c1030c2af9,10687,50,1,0,fca0e383-0c6d-420a-a27d-000c876a68c7
c39c48b9-7a34-4354-acb0-52e74702102c,2019-02-10,100,NULL,2,35,2019-02-10 16:30:11.847,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,51,1,0,67bc9196-efdc-4f54-a98f-000c928f23de
b288ab8f-015b-4079-9dc5-40164b1d70d6,2019-06-20,100,NULL,2,51,2019-06-20 21:08:58.217,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,51,1,0,0869a26f-7d9a-419b-affa-000c937550a9
31b0f2b9-0eef-4339-98d1-a6531e0241cc,2021-04-02,100,2021-04-01 23:57:00.000,2,50,2021-04-03 05:38:26.537,cd5e1afd-bbae-4ef3-a9f3-20d1492aca11,29125,50,1,0,ef79f23a-5073-45f6-a919-000c9494c8d8
a899a332-c2c2-4308-9507-425c68bd7652,2020-07-17,100,2020-07-16 23:55:00.000,2,1500,2020-07-18 06:41:54.827,75b67fc1-e0c4-4909-ad40-f8f6d0978e01,16516,20,0,0,1157114f-386c-4104-a9fc-000c96c45713
96a634c2-c84e-414d-bf5c-dbee736425f7,NULL,100,2019-04-28 00:00:00.000,2,234,2019-04-28 10:54:14.983,43f21cc4-4e96-4072-a3a1-23ae5f68398e,1875,42,0,10,c2e3b318-4daa-485d-aef7-000c9b13bbaa
327baea3-b4c5-4386-ae4e-bd1ef818c4ec,NULL,100,2019-08-03 08:00:00.000,2,100,2019-08-03 23:18:29.660,e3fb335d-bf9e-433f-b370-c4d9bcd63a05,2915,50,1,0,86ec6f04-a65b-4782-99c5-000caa5244ee
a855b7a8-f176-45f8-938e-0809f2682e17,NULL,100,2018-08-05 00:00:00.000,2,234,2018-08-05 09:40:09.580,43f21cc4-4e96-4072-a3a1-23ae5f68398e,1875,41,0,10,4a897278-ea88-4c09-a2b1-000cae5fcda9
6d7473b6-ebc7-4eee-aff3-d5ff30515db9,2021-03-19,100,2021-03-19 16:40:00.000,2,500,2021-04-13 02:06:24.733,cd5e1afd-bbae-4ef3-a9f3-20d1492aca11,29125,52,2,0,dbe029f5-f732-4d9c-b784-000cae6b182f
76b7d883-2860-4e74-b761-e8bd5a9e8109,2021-06-07,100,NULL,2,51,2021-06-07 11:38:56.563,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,67,1,0,6ea6e1ff-eb4f-46c6-8d20-000cb490235c
ea556a42-1686-4106-bd61-92333316542a,2019-09-28,100,NULL,2,180,2019-09-28 10:10:51.103,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,58,1,0,02f867e3-2784-405c-9ece-000cbc591f77
4e65180b-5104-4e60-9760-bbfc33586604,2021-05-24,100,2021-05-24 00:00:00.000,2,300,2021-05-24 13:35:29.087,b4304ac2-94a1-403c-b870-87c1030c2af9,10687,58,1,0,846994a9-f596-4a20-9aeb-000cc8835df6
04892d32-5161-4896-b9ac-e699b135d632,2020-10-28,100,2020-10-29 00:00:00.000,2,1000,2020-10-29 04:33:07.677,b4304ac2-94a1-403c-b870-87c1030c2af9,10687,50,1,0,f622c5a6-efbb-482b-9b39-000cc9ce66aa
3555e597-07e7-4711-8f61-ca60ca4f81c0,2020-12-15,100,2020-12-14 23:55:00.000,2,1500,2020-12-15 15:42:11.127,75b67fc1-e0c4-4909-ad40-f8f6d0978e01,16516,20,0,0,bf9b0d8c-fcb8-4a72-a46e-000cccd72aa9
7b7019b2-362a-4db5-ac83-47dadcbab467,2021-01-22,100,2021-01-21 23:57:00.000,2,50,2021-01-22 16:36:32.247,cd5e1afd-bbae-4ef3-a9f3-20d1492aca11,29125,31,1,0,caeaf15e-8f49-431a-bd69-000cea64dd40
b024f1a1-87e2-4091-adf9-31cd22b49d67,2020-09-01,100,NULL,2,51,2020-09-01 12:15:16.080,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,59,1,0,17710d64-3c12-4c09-b58c-000cea7d97d6
2e9cda4b-cf00-4b0b-86e7-dc7ac7ce173b,2020-03-21,100,NULL,2,159,2020-03-21 09:28:18.093,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,54,1,0,5b30a100-0a87-4b99-a7bb-000cf11044de
24ddcd63-c53e-415a-a9a8-8fb3a97ad2a1,2020-03-24,100,2020-03-24 00:00:00.000,2,5000,2020-03-25 02:01:09.243,75b67fc1-e0c4-4909-ad40-f8f6d0978e01,16516,22,0,1,37bece13-c01c-444c-bcc7-000d09c710a0
b7b64472-11e2-4939-9a6e-b4981fe77678,2020-01-04,100,NULL,2,200,2020-01-04 09:04:09.900,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,63,1,0,cec6fe98-f2c4-49fa-8fd1-000d1674de97
797889c4-461e-4e62-933f-ca6618f7e99e,NULL,100,2020-05-29 00:00:00.000,2,234,2020-05-29 10:29:20.427,43f21cc4-4e96-4072-a3a1-23ae5f68398e,1875,42,0,10,06b91478-7d66-498e-b474-000d197d117e
1a2eefca-af50-4138-80ad-2f395218c1ef,NULL,100,2019-03-12 08:00:00.000,2,100,2019-03-12 13:47:38.297,e3fb335d-bf9e-433f-b370-c4d9bcd63a05,2915,62,1,0,0f323557-569d-40db-ba23-000d1c72f921
9dafdd9b-4dcd-43cb-97e6-d6028f32b242,2020-02-26,100,2020-02-26 01:00:00.000,2,246,2020-02-27 03:25:58.510,b4304ac2-94a1-403c-b870-87c1030c2af9,10687,50,1,0,32e0a5fd-496c-4792-93ac-000d25b404bb
c4553b28-110c-4c93-abe0-1824636e9d15,2020-03-10,100,2020-03-10 00:00:00.000,2,600,2020-03-11 06:03:09.883,cd5e1afd-bbae-4ef3-a9f3-20d1492aca11,29125,51,1,0,30b112cd-d733-4639-a15a-000d2c1f34f2
30ba0e99-f927-49bd-81b0-520ff517528b,2020-09-08,100,NULL,2,30,2020-09-08 08:47:31.547,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,1000,1,0,0d18cb9b-bd0e-4a87-bdd9-000d373d7114
8b669c44-15cb-499e-847b-829a72012c37,2020-08-11,100,2020-08-11 16:40:00.000,2,30,2021-01-25 01:18:58.880,b4304ac2-94a1-403c-b870-87c1030c2af9,10687,50,1,0,de70b50b-b667-4a36-bc13-000d388d6b1e
4638095d-143b-41b4-80fe-1dbaef483994,NULL,100,2020-05-02 00:00:00.000,2,234,2020-05-02 09:37:38.953,43f21cc4-4e96-4072-a3a1-23ae5f68398e,1875,42,0,10,6ac62296-b6b2-4e9c-a0e4-000d3bb5a82f
9ab42e41-5407-4246-91c6-80380c955158,2019-08-29,100,NULL,2,1500,2019-08-29 14:07:39.107,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,53,1,0,9e12a410-6e77-4daf-ae90-000d3c362ec3
142ded44-12c6-45e0-94d5-9011dd8003e0,NULL,100,2021-05-20 00:00:00.000,2,234,2021-05-20 09:47:28.980,43f21cc4-4e96-4072-a3a1-23ae5f68398e,1875,42,0,10,f7d4b440-c51d-4230-939f-000d3cc53f9b
2b1c81e1-6a59-4763-b814-945ecbe20871,2019-11-20,100,2019-11-19 23:55:00.000,2,1500,2019-11-21 07:41:51.693,75b67fc1-e0c4-4909-ad40-f8f6d0978e01,16516,20,0,0,36e043a9-fa8e-4eae-8e9b-000d3ec1fa2d
a78302fb-9ded-4ccb-a95d-bcc63c34c0fe,NULL,100,2018-11-10 08:00:00.000,2,100,2018-11-11 02:48:07.270,e3fb335d-bf9e-433f-b370-c4d9bcd63a05,2915,50,1,0,08268837-191a-4c19-8d80-000d4ac4238d
b92e30db-fdc2-4fb4-8c83-2f3e300070af,2021-06-10,100,NULL,2,50,2021-06-10 22:02:02.890,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,50,1,0,89fdfc16-3e4e-4a0b-bdb2-000d4c6f8a06
dd16aad8-d264-4488-91a8-267fbb299593,NULL,100,2021-05-20 00:00:00.000,2,234,2021-05-20 17:27:41.607,43f21cc4-4e96-4072-a3a1-23ae5f68398e,1875,41,0,10,918ce22c-f79a-4e48-9420-000d4f8ee4a7
61f3c349-7441-40f9-a54f-ce1565351083,2021-01-22,100,NULL,2,160,2021-01-22 14:32:22.593,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,50,1,0,aef60f17-0378-4a19-a730-000d5759e0bb
95a3ec23-d2b9-42b9-b538-c52a01da141d,2019-05-20,100,2019-05-19 23:55:00.000,2,1500,2019-05-20 14:01:44.917,75b67fc1-e0c4-4909-ad40-f8f6d0978e01,16516,20,0,0,10d737c5-0152-4252-8a86-000d58eb153e
e598152c-3f70-42dc-9462-65c163bcc45a,2020-10-10,100,NULL,2,190,2020-10-10 08:32:15.653,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,59,1,0,2d458cf8-24d7-459d-a0e3-000d5cd16dcb
6810d3db-4837-4ec5-ba50-ba0e018d758b,2020-03-01,100,NULL,2,7,2020-03-01 12:58:06.220,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,56,1,0,ee89e950-12d9-46e0-9d8e-000d5da644e4
dcb57c0f-511e-416b-941e-0cbcbc8b66a6,2021-03-31,100,2021-03-31 01:00:00.000,3,1000,2021-04-01 07:17:10.670,cd5e1afd-bbae-4ef3-a9f3-20d1492aca11,29125,54,2,0,01611020-92fa-4f85-b193-000d65746fc5
8b2b6232-acf8-4e52-bbee-d8966883c49b,2019-12-26,100,2019-12-26 00:00:00.000,2,1001,2020-01-01 03:12:53.747,340f02c6-c723-4c85-9413-ae2ec0ca39e6,415,50,1,0,e4009400-e85b-4e70-9383-000d6ffccfe1
f98d65b5-32df-494e-b362-df3d7fb39a42,NULL,100,2018-04-30 00:00:00.000,2,234,2018-04-30 11:15:30.627,43f21cc4-4e96-4072-a3a1-23ae5f68398e,1875,41,0,10,85dacefd-f1c4-4b48-adb2-000d70f7074c
8732ecfe-c16d-4dc6-bf74-61fb2af23e9e,2019-03-25,100,NULL,2,23,2019-03-25 16:36:40.840,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,52,1,0,c5f8a38a-1dd4-4d55-8594-000d849699c8
3c5ea172-7060-452d-8382-5f9593c7ea63,2021-03-25,100,NULL,2,190,2021-03-25 12:59:55.597,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,59,1,0,e4574f6b-6cfe-4248-887c-000d8b0e95c1
909e0d8c-cfe8-4447-9ccb-b5edc2d79516,2021-03-25,100,2021-03-25 00:00:00.000,2,500,2021-03-25 16:57:38.777,b4304ac2-94a1-403c-b870-87c1030c2af9,10687,51,1,0,154eff62-8d10-435c-9c3c-000d8ba63bf9
d989346f-e2b9-42b4-ac21-30900d0c4510,NULL,100,NULL,2,100,2020-09-21 07:07:26.967,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,51,1,0,0e50ef04-4b17-4334-8921-000d8ca18238
52d9d7e0-3fbb-4ff7-b062-782887b2ae72,2020-04-02,100,2020-04-02 00:00:00.000,2,600,2020-04-03 05:33:51.597,b4304ac2-94a1-403c-b870-87c1030c2af9,10687,52,1,0,33ec3b76-d2c4-4530-8ad3-000d8f92afbc
971a0f7a-1db0-4093-8f1d-8b7b89b68242,2018-07-24,100,NULL,2,15,2018-07-24 13:09:54.757,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,57,1,0,4a7fa53b-8626-4c60-8523-000d8fa67815
0d9e2a19-9d39-47a5-adfd-a893f0cffd3a,2018-08-11,100,NULL,2,250,2018-08-13 04:12:10.990,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,56,1,0,0da27794-1010-429e-beb0-000d910daa18
2ae0e1e1-3bd6-4beb-9dec-63cef1e8bcb6,2019-11-05,100,2019-11-04 23:55:00.000,2,1500,2019-11-05 16:22:17.870,75b67fc1-e0c4-4909-ad40-f8f6d0978e01,16516,20,0,0,0010dcb9-17df-44ab-ad67-000d9305ca88
8ce12786-b063-473f-ab2e-015721cdf234,2020-11-09,100,2020-11-08 23:55:00.000,2,1500,2020-11-09 10:11:59.403,75b67fc1-e0c4-4909-ad40-f8f6d0978e01,16516,20,0,0,4ed7325e-c8ab-4a70-a06a-000d95efaf10
98b79ace-5762-4eaf-8989-39a708402792,2019-02-28,100,2019-02-27 23:57:00.000,2,50,2019-03-01 02:34:43.860,7c475ebf-3e1e-40f2-863e-3ddde132645d,3984,21,1,0,b9a3f31a-1c7a-4408-aed1-000d9b9cadf3
594fcf97-a129-4ea2-a1b6-a0e1737ec7fa,2021-04-29,100,2021-04-28 23:55:00.000,4,10800,2021-04-30 06:36:54.620,75b67fc1-e0c4-4909-ad40-f8f6d0978e01,16516,10,0,0,a2b3fec3-ee0a-4beb-8e07-000da22f5994
9975a496-dd49-4927-b110-4eabc158043e,2021-07-19,100,2021-07-19 00:00:00.000,2,1001,2021-07-20 11:12:41.740,340f02c6-c723-4c85-9413-ae2ec0ca39e6,415,50,1,0,3d41a8b2-9d8a-494d-9895-000da2ae519e
9db7ca3e-d88a-44bf-9433-383dfb7595d8,2019-03-19,100,2019-03-18 23:57:00.000,2,50,2019-03-20 01:31:05.223,7c475ebf-3e1e-40f2-863e-3ddde132645d,3984,21,1,0,5944e92b-07f4-42d4-9761-000db2307177
88cb5677-3e6f-47e8-9dd2-5526a768ab23,2020-02-21,100,2020-02-20 23:55:00.000,2,1500,2020-02-21 19:52:05.703,75b67fc1-e0c4-4909-ad40-f8f6d0978e01,16516,20,0,0,ba96bd89-667a-406f-8659-000db396cac9
10570207-1196-443c-b986-a4b93daa081d,NULL,100,2019-06-18 00:00:00.000,2,234,2019-06-18 10:21:35.230,43f21cc4-4e96-4072-a3a1-23ae5f68398e,1875,41,0,10,2bdb4d0e-3ea5-4651-a299-000db4824155
da33fc49-88a8-4273-9a3c-0496fd87adac,NULL,100,2019-04-13 00:00:00.000,3,234,2019-04-13 10:34:37.430,43f21cc4-4e96-4072-a3a1-23ae5f68398e,1875,42,0,10,495a590a-284f-47d3-848a-000dbab11bdc
3499adfd-17cf-4aed-99b2-7b24d3fb4c9e,2021-04-15,100,2021-04-16 22:00:00.000,2,100,2021-04-16 09:00:40.353,e3fb335d-bf9e-433f-b370-c4d9bcd63a05,2915,53,1,0,942c4ea9-254d-40ac-8200-000dbcb92eac
46857027-f41d-47a2-a46a-d537db606d2c,2020-11-19,100,2020-11-18 23:55:00.000,2,1500,2020-11-20 08:22:31.763,75b67fc1-e0c4-4909-ad40-f8f6d0978e01,16516,50,0,0,8636c669-d1fa-486a-8f06-000dc0711c6c
b6250b4b-1ded-4cd7-a5a7-d105aab4c07a,2021-02-12,100,NULL,2,180,2021-02-12 12:27:40.583,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,52,1,0,721108b8-a2ac-4f61-b918-000dc475b57b
429a4eb3-2ab2-4d35-a2c6-a962768f98a1,NULL,100,NULL,2,300,2021-02-03 18:42:47.553,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,50,1,0,aa0e58d4-1a95-4aff-ae21-000dcb8751d1
9f8c0ac5-41a0-492e-baca-faae977eaa55,2020-03-07,100,NULL,2,90,2020-03-07 10:22:10.920,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,50,1,0,352b3acc-de2d-44bf-a4bc-000dd0bc50b0
4d6c61e0-eb7a-42a4-a028-6f9d769588c1,2018-08-10,100,NULL,2,50,2018-08-10 14:01:42.533,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,57,1,0,ab6f9fa0-5f22-46d5-ad3a-000dddfaed22
6dfd2956-fc28-4e75-9bb2-9078106f76fe,2019-09-06,100,NULL,2,240,2019-09-06 11:25:55.827,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,52,1,0,87152f4a-fefd-4eb5-aaf4-000ddf866970
d3db9303-439f-4923-95d4-73fd84e70c1b,NULL,100,2018-10-26 00:00:00.000,2,234,2018-10-26 13:15:02.267,43f21cc4-4e96-4072-a3a1-23ae5f68398e,1875,41,0,10,65eae34f-fdf1-4492-9c13-000de741d6c4
c89cf71b-a9bd-4ba7-9ab7-fd66e01d046d,NULL,100,2021-07-15 00:00:00.000,2,234,2021-07-16 02:03:44.770,43f21cc4-4e96-4072-a3a1-23ae5f68398e,1875,2050,0,10,f9e995fd-c86b-41b5-b960-000debf31282
d68f8c30-a0cf-4493-a643-4660ed75ef2d,2020-10-29,100,NULL,2,180,2020-10-29 08:54:56.683,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,55,1,0,d65d8d01-4d78-4594-bdac-000df3bb3a07
e404c8cc-1451-4280-8b8d-8fb9a0c7433b,2021-07-03,100,2021-07-02 23:57:00.000,2,50,2021-07-03 10:11:53.843,7c475ebf-3e1e-40f2-863e-3ddde132645d,3984,50,1,0,c4934012-a542-4f14-b046-000e07e3815e
68f9bd67-bfa3-4d1c-bb5f-d173ff567865,2020-06-13,100,NULL,2,43,2020-06-13 11:30:48.433,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,62,1,0,f9c20122-9964-4b59-8c73-000e0b02c1f2
01eeb886-b7d4-4f8a-ad59-a0a3c5e9b935,NULL,100,2020-10-18 00:00:00.000,2,1000,2020-10-19 05:34:42.810,451d96e7-a65c-4923-94a2-1839b0508d12,0,50,1,0,7e6ace97-7145-45fd-84c1-000e0f8242ef
d6ed3f3c-c032-476a-a61a-471b9e9ac6a1,2019-03-12,100,2019-03-12 00:00:00.000,2,1200,2019-03-13 04:10:59.223,b4304ac2-94a1-403c-b870-87c1030c2af9,10687,50,1,0,769df1dc-0da1-498c-a2ea-000e130e103e
c6e2a2b1-4177-4bf8-a820-2ec9f1edcf20,2021-01-28,100,NULL,2,100,2021-01-28 14:46:17.013,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,52,1,0,7d7d228c-0521-4ecf-9635-000e25be32f0
1ea26226-c0db-4bca-985f-4319d882d16b,2020-07-17,100,NULL,2,250,2020-07-17 08:26:31.193,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,67,1,0,b4ffbb99-ee35-4440-ac05-000e2757ec1a
46cbf3b2-2320-4e7a-94c9-d02ca0fe1c99,NULL,100,2019-06-28 00:00:00.000,2,234,2019-06-28 09:54:08.203,43f21cc4-4e96-4072-a3a1-23ae5f68398e,1875,42,0,10,07028529-2ba5-4c09-9ac5-000e29662e01
171f1140-1a62-4364-8f3d-3979b0617680,2021-01-23,100,2021-01-23 00:00:00.000,2,5000,2021-01-23 17:53:22.717,75b67fc1-e0c4-4909-ad40-f8f6d0978e01,16516,22,0,1,1552b5d9-5775-4bd2-84e9-000e319598e6
1d11715d-4293-4945-9a84-ae689f8d5acf,2019-07-21,100,NULL,2,50,2019-07-22 01:02:43.050,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,50,1,0,ac2b2adb-beae-44ee-a88e-000e3c2d220a
e3dc9548-6d7f-4644-8ae9-5f65ba653ab8,2019-08-15,100,NULL,2,250,2019-08-15 08:47:52.447,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,57,1,0,616cb1a0-50c3-41b1-a154-000e3c64968f
01d706ce-9e84-4964-a977-389f6e9435eb,2020-12-14,100,NULL,2,17,2020-12-14 22:22:21.593,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,63,1,0,3498a1ba-7766-488b-95a9-000e3f2dda97
6d276220-d3dd-4693-b83f-d8faa8a20aec,2019-06-30,100,NULL,2,51,2019-06-30 21:46:57.670,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,50,1,0,6d412a41-254a-4d28-8c5d-000e434bae18
2bf082e6-eb95-41b5-8fc8-e2b68dd7bd44,2020-01-24,100,NULL,2,51,2020-01-24 13:45:21.330,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,51,1,0,88d05cc9-a75c-47b1-98f1-000e468d3aeb
8f1b8a18-0b87-486a-b3d3-656fb1907f26,NULL,100,2021-06-06 00:00:00.000,2,234,2021-06-06 09:25:17.657,43f21cc4-4e96-4072-a3a1-23ae5f68398e,1875,41,0,10,b8207a05-c8de-46da-985d-000e4bda896d
9cda6d44-276d-4af6-8d8b-f16aac5ede05,2019-12-31,100,NULL,2,25,2019-12-31 14:00:03.207,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,53,1,0,ffcddc6b-1a41-4851-a99d-000e558d3d2a
f11d03c6-f77a-4821-a943-596956dc01e3,2018-07-12,100,NULL,2,51,2018-07-12 14:58:04.173,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,56,1,0,541cd99b-06da-4e15-bb45-000e56686a60
001d32c0-ce57-4e74-a608-4f4eb32f9d58,2020-01-06,100,NULL,2,250,2020-01-06 09:06:29.003,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,55,1,0,e05a65ba-2495-45d1-9d73-000e57151827
9309985b-0cf5-40bf-b08f-4f52d17ed78b,2019-04-09,100,NULL,2,170,2019-04-09 09:18:22.173,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,50,1,0,6aebbd72-5144-441a-99f6-000e599d0564
e18856ab-c0e2-405d-ae69-92f64dcfb027,2018-10-21,100,2018-10-20 23:55:00.000,2,1500,2018-10-22 02:41:57.660,75b67fc1-e0c4-4909-ad40-f8f6d0978e01,16516,20,0,0,f029047f-7cd2-4d61-bbd9-000e5d112f41
6fb7ec51-5c19-49fd-9382-9eb9eb54eaa9,2020-10-31,100,2020-10-31 00:00:00.000,2,2000,2020-10-31 18:43:06.603,b4304ac2-94a1-403c-b870-87c1030c2af9,10687,50,1,0,5f6ff983-f33f-417b-8463-000e6c173f90
cdad1fae-500c-46ba-9af2-739aba2d264a,2020-06-21,100,2020-06-21 00:00:00.000,2,5000,2020-06-22 07:06:01.150,75b67fc1-e0c4-4909-ad40-f8f6d0978e01,16516,22,0,1,0cf1b091-5904-4838-b304-000e78b69772
5a5b510f-63d3-46fc-ae5b-2785ad9e622e,2020-10-13,100,NULL,2,200,2020-10-13 08:33:52.120,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,64,1,0,3925153f-d209-4238-b5e3-000e7998d1c2
e5185ada-8ec9-4327-a9d9-9f5b5fef7c34,2018-10-17,100,NULL,2,21,2018-10-17 14:58:05.517,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,53,1,0,98b68173-342b-4f3f-b790-000e89baf218
b184e814-dc71-4905-aed5-382f672b4d2e,2019-05-05,100,2019-05-05 06:00:00.000,2,100,2019-05-05 20:15:47.493,e3fb335d-bf9e-433f-b370-c4d9bcd63a05,2915,51,1,0,e5354434-0b89-4d27-821a-000e99a2126a
65afb4f5-67b5-4896-963f-0c45525041f8,2020-12-11,100,2020-12-11 00:00:00.000,2,500,2020-12-12 06:26:13.490,b4304ac2-94a1-403c-b870-87c1030c2af9,10687,59,1,0,e9c1bbe6-7b62-42e3-9190-000e9de9b6f0
d6a23d56-aefa-4283-9fac-b4e0978e53db,2019-04-20,100,NULL,2,33,2019-04-20 18:20:41.167,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,55,1,0,86d8a166-467b-46a8-a12b-000e9ede2749
5e93700b-c705-4f11-b357-c1c8d4aabe82,2020-11-03,100,NULL,2,1500,2020-11-03 21:15:44.020,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,56,1,0,d9d78dca-6f7d-4682-959b-000e9f056db7
4dcba30f-8328-4bfa-89d0-4cc4828836b2,2021-06-10,100,NULL,2,39,2021-06-10 13:23:15.453,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,50,1,0,1d0e1073-f13a-4c83-82b7-000ea0108b8f
44f2aff8-0c5c-47ea-920d-cdee00f04ac2,2018-10-01,100,NULL,2,39,2018-10-01 15:15:36.320,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,67,1,0,055f44f7-edd3-4de1-8be8-000ea1af134b
a72c7a80-6b31-43ba-bceb-3a672941c12d,2020-02-12,100,NULL,2,1500,2020-02-12 20:15:39.957,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,50,1,0,590e0bc6-6b99-4ecf-b664-000eab0eedb4
353393f8-6202-46e9-b3b3-6f55486211c4,2019-01-18,100,NULL,2,37,2019-01-18 15:52:17.460,ebc03cc6-28d7-413d-8ea1-e44f81a28f30,10687,57,1,0,eb03e575-4868-4518-8ba3-000eb007df28
