JobId,YieldScopePriority_X,YieldScopePriority_Y,IsYieldForEnabled,IsYieldedEnabled,TokenAllocation,QuotaTokens,TotalWaitingTimeInMins,SLA,EstimatedRemainingRunningTimeInMins
0C523F67-BDE1-4FE2-BB53-83D62667C204,1,0,1,1,180,10687,0.359707967,NULL,360
F14C2BEC-7EDC-4B63-8BB6-84B164600F54,1,0,1,1,210,10687,0.088241025,NULL,360
E1F94797-0B18-4F42-B0BD-89FE2CD32E57,1,0,1,1,43,10687,16.8151601,NULL,360
0B2314D7-6E82-4F09-97D1-8B2294D75145,1,0,1,1,1297,10687,0.280835305,00:00.0,360
A80EC2E0-3DA2-4206-9002-8C769258CFD7,1,0,1,1,21,10687,0.80354706,NULL,360
07163913-E2E5-4EB8-9C36-91C520ED55CE,1,0,1,1,170,10687,0.325019615,NULL,360
AF73B07A-5436-4DC5-AB86-A247F57A2C91,1,0,1,1,37,10687,34.0154831,NULL,360
8FAACB9F-AD4D-478F-9578-A6C5B702AA15,1,0,1,1,51,10687,67.43442465,NULL,360
2F4C8AA5-191C-421C-9D16-A789867426B0,1,0,1,1,51,10687,4.311164422,NULL,360
FDD99382-A66C-4126-B1AA-A87B94743821,2,0,1,1,1000,29125,0,00:00.0,360
0B7FBE6E-1112-43CC-95E5-A8D3AB8F7C6C,1,0,1,1,17,10687,18.56206236,NULL,360
75B67EFF-BF07-44E2-8ECF-AC5045F90233,1,0,1,1,180,10687,0.233581067,NULL,360
584BB70F-3FF1-4133-A13A-B734C3F98FEA,1,NULL,1,1,272,10687,0.818917395,NULL,360
7DFC0B74-C6D8-4594-88C2-CBEA9EE3D4B6,1,0,1,1,43,10687,2.038136137,NULL,360
066C652A-FB8C-49A5-9191-CCD9741B0EE4,1,0,1,1,51,10687,50.17004339,NULL,360
ECE6642A-23D6-4954-90E9-D274D252B54D,1,0,1,1,1000,0,0.525666728,00:00.0,360
44716942-1A7C-45D6-963A-DA0E7E8E7C7F,1,0,1,1,200,10687,7.765944893,NULL,360
2280EBF4-E827-4296-96FC-E396956361B9,1,0,1,1,51,10687,14.80832515,NULL,360
538A91D9-ECB7-49D2-A220-E505ADE3FAEC,1,0,1,1,51,10687,8.550279507,NULL,360
F302A974-804B-4B1A-BE61-EBD17AAB9690,1,0,1,1,200,10687,1.965279422,NULL,360
23DD96E5-B951-4620-97A8-F3BAE86F6D28,1,0,1,1,33,10687,33.28262037,NULL,360
07D1C834-D838-4EAF-828F-FD172B9B19DB,1,0,1,1,170,10687,3.655548757,NULL,360
34DE517E-D579-4FA1-8A17-FF032945A992,1,0,1,1,1297,10687,0.895009838,00:00.0,360
DEE3B4CC-5FDF-43A5-9F87-007BD3AB4F18,1,0,1,1,37,10687,34.66130168,NULL,360
0904C796-EF80-4473-8020-06607152C8E8,1,0,1,1,600,10687,58.79195559,00:00.0,360
2545971C-093D-45FF-ABBE-0673553420A7,1,0,1,1,170,10687,49.64946775,NULL,360
E0E22364-37F6-4002-A8F8-079BF644C825,1,0,1,1,51,10687,41.34378155,NULL,360
FA457D44-6B01-464D-8E0C-083537CAEFDC,1,0,1,1,23,10687,10.63087674,NULL,360
E27EA6BD-407A-4DFD-9AFB-0F4370540EC9,1,0,1,1,800,10687,0.089111847,40:00.0,360
3A660A83-13A1-4BA9-A30B-118A3080F0ED,1,0,1,1,250,10687,0.769275747,NULL,360
95D31BC7-84FF-4EC9-B708-161A1AE4D574,1,0,1,1,180,10687,0,NULL,360
0F24FF86-B150-4747-B190-16E5D5F96EA7,1,0,1,1,19,10687,52.28023982,NULL,360
1CDDBE09-E94C-4330-9B68-18F63D7EBB1A,1,0,1,1,200,10687,0.885238322,NULL,360
002714C0-7BCE-4B9C-A7D3-1D46BF3B7839,1,0,1,1,200,10687,0.945230465,NULL,360
B0EEBD78-29E6-4D95-97D2-1F784CF2F2A5,1,0,1,1,170,10687,3.43567043,NULL,360
3973121B-8AEB-48B5-84DC-2338753F9A56,1,0,1,1,51,10687,19.8393324,NULL,360
A3009BEC-B219-49B5-BD13-2F245CD02ED9,1,0,1,1,51,10687,5.090093863,NULL,360
55CDED43-7C45-495C-94C3-345582B0E5D9,1,0,1,1,51,10687,10.78353711,NULL,360
447D4BA2-FEA6-4E84-8DFE-435CC5B28DFC,1,0,1,1,180,10687,0.345677418,NULL,360
721E6EA1-72B3-4274-9556-4ABAD07361E9,1,0,1,1,250,10687,8.104886808,NULL,360
04C817DD-11B2-4869-B48A-4B7EE7E24256,1,0,1,1,210,10687,2.981897233,NULL,360
94A8DB7B-9E5C-4FAF-B15E-541567D71F8B,1,0,1,1,200,10687,5.447579673,NULL,360
032E9F58-3B02-4748-9CD2-5702D923244F,1,0,1,1,200,10687,1.814434775,NULL,360
24955AE1-EDEA-4FC5-A99D-5921641C476A,1,0,1,1,200,10687,6.862963527,NULL,360
48FF5265-EFBB-468C-9B8A-5A0DBEC0F4F5,1,0,1,1,51,10687,18.57875976,NULL,360
58635832-5C4E-43FF-99E8-60A13397B424,1,0,1,1,250,10687,23.19896395,NULL,360
8432EE5E-8FC7-4619-BDF9-62AAB7AABBEC,1,0,1,1,200,10687,21.79652002,NULL,360
D6F39C76-895C-44CB-96F2-6425207DC764,1,0,1,1,41,10687,46.81003209,NULL,360
88F0EDEA-5C15-4900-8343-69069A70D704,1,0,1,1,170,10687,13.61729588,NULL,360
41B6B10C-E7C3-40B6-B347-69C7176F6AE4,1,0,1,1,25,10687,25.22720727,NULL,360
4AAD7315-1499-4A24-A24C-6D3F70E18A05,1,0,1,1,180,10687,0.526609483,NULL,360
C81452DE-B5C3-459E-A1AD-6EE9F2839E01,1,0,1,1,51,10687,23.1169214,NULL,360
BD1E1F68-8F79-4FCB-A803-71F397E80ABA,1,0,1,1,180,10687,6.092480315,NULL,360
294B15AF-321B-4522-8B02-72D86D1D4F1E,1,0,1,1,190,10687,3.483373603,NULL,360
F46FF80E-C473-4144-9041-768102E4B546,2,0,1,1,1000,29125,90.11964329,00:00.0,360
C3B9A10C-840A-4E71-A53C-77C3A9A8F0CC,1,0,1,1,31,10687,19.4957786,NULL,360
6D31E87E-D6EC-4A4B-B8DC-7B704FC8CA7B,1,0,1,1,51,10687,10.68073202,NULL,360
E4E89F30-9B6C-4EED-BB70-7E0F7D03162E,1,0,1,1,90,10687,6.469605037,NULL,360
ADEB956B-0F26-4D50-9EE1-7E8FD367D7AB,1,0,1,1,41,10687,18.5746051,NULL,360
49186098-031B-447D-AB17-854DB690D374,1,0,1,1,200,10687,5.28536787,NULL,360
01F4732B-F5D4-472F-B0D5-85617F3D3AD4,1,0,1,1,43,10687,14.95727448,NULL,360
9D042412-F376-4AD8-9A53-8A1C3549C836,2,0,1,1,1000,29125,0.171668228,00:00.0,360
4D465281-4F1C-4D3D-91F3-A0B955350365,1,0,1,1,30,10687,1.875628805,NULL,360
EC29DDA5-F655-4F3D-BE2D-A1BA9D67B34A,1,0,1,1,5000,10687,0,00:00.0,360
CB65CF33-51F3-4883-B387-A24EB53913C5,1,0,1,1,250,10687,9.694259168,NULL,360
C634E094-7528-443D-9A0A-A26DEB308EFC,1,0,1,1,30,10687,12.80898916,NULL,360
AA0F7125-67CE-4D4F-B6F4-A4F4D6506367,1,0,1,1,272,10687,4.261450725,00:00.0,360
D12796E3-5CC5-4A91-82C8-A74C11896189,1,0,1,1,51,10687,2.997493653,NULL,360
0CFB20B3-1C5B-459C-82E8-A76DA09CA3E6,1,0,1,1,200,10687,7.529508183,NULL,360
F21BF5A1-300C-4D99-9079-AAAD7948041C,1,0,1,1,31,10687,7.076281847,NULL,360
9DB16FD0-6277-4224-BB89-AB71E2D99733,1,0,1,1,51,10687,20.58995498,NULL,360
14FD3F80-63AD-4369-9E76-ABB42D2B804D,1,0,1,1,41,10687,36.75141411,NULL,360
1FE9AAEF-F76C-4E43-ACD0-AD2A08CA1A36,1,0,1,1,43,10687,0.256254603,NULL,360
17771D81-F40A-4423-965F-AE21707E1D8F,1,0,1,1,35,10687,40.3962133,NULL,360
012E2894-B485-481A-A9C1-B5358697656C,1,0,1,1,90,10687,2.182130648,NULL,360
CE66530E-054E-4206-AF7D-B5F18F3AD15E,1,0,1,1,200,10687,7.409635397,NULL,360
5E76901F-C0B4-4060-85A3-B762F1B21540,1,0,1,1,190,10687,32.31366257,NULL,360
626D6260-47AE-4B03-8343-B892A0EA15DF,1,0,1,1,250,10687,8.422754582,NULL,360
BCD271D9-9535-4AEA-A172-B8AA7C5D4AC3,1,0,1,1,200,10687,0.174756808,NULL,360
323B0602-369F-422D-A5D9-BC56CA7D5C5D,1,0,1,1,35,10687,1.82348245,NULL,360
7C47D19F-E09B-4B89-A81A-BCAB8035278C,1,0,1,1,200,10687,8.157527507,NULL,360
57B39860-18FF-436B-863D-BD2543A3C3E6,1,0,1,1,37,10687,13.31707879,NULL,360
B025A4AA-CDDB-4F64-BA40-BF8AA6C57A5B,1,0,1,1,180,10687,10.68776987,NULL,360
E64ECECC-D93D-4BCA-9239-C00CA9B843A2,1,0,1,1,190,10687,1.015339522,NULL,360
2995F278-DDA3-44F0-9304-C4128C63D453,1,0,1,1,600,10687,1.970412,00:00.0,360
C73CA080-940C-4FB4-9898-C915F30FFE9F,1,0,1,1,200,10687,7.708412158,NULL,360
BAE6A102-C1C0-4E2E-8CE2-CA41BA68664B,1,0,1,1,50,10687,0.386083998,40:00.0,360
59808E5F-F514-43D9-A056-CB8276241457,1,1,0,1,500,9714,48.68617067,NULL,360
CEE21670-CCE6-4B61-B8EA-CD8F769E937F,1,0,1,1,200,10687,1.137687145,NULL,360
306C8981-3590-4AE3-923D-D02003061CE0,1,0,1,1,1000,10687,2.367433372,00:00.0,360
93D23C5F-5538-422A-AFF1-D1D899AE1A17,1,0,1,1,200,10687,0.682242267,NULL,360
34A5891B-EEDF-4B56-B71F-D49A2B42C9C6,1,0,1,1,100,0,0.312572612,00:00.0,360
E2DE22C7-F5A6-47C3-8E33-D8445CCCAA1E,1,0,1,1,110,10687,4.614191865,NULL,360
BE6D20E1-3457-452A-8355-D95DE21D57E9,1,0,1,0,2000,10687,5.19363099,00:00.0,360
85CD22F4-A029-416A-888F-DB33DC6E2852,1,0,1,1,51,10687,33.79407618,NULL,360
FCE600B8-40AE-4DAD-940C-E22CA7B3DFAA,1,0,1,1,51,10687,14.26163836,NULL,360
A2509216-893D-41AA-A07E-E4BAB1D0C4FC,1,0,1,1,41,10687,8.607595867,NULL,360
239C56BC-F441-4638-9C71-E5D7A6B2F792,1,0,1,1,1000,0,4.212609125,00:00.0,360
1313CB44-47B4-420A-9EDF-E8B530D4A6AD,1,0,1,1,190,10687,5.495010702,NULL,360
F4AA817D-0F00-4AE4-91BA-EB5A3FDC9A7A,1,0,1,1,31,10687,10.18740941,NULL,360
1689A853-7AAF-4B1A-B917-F1A9A9335C9B,1,0,1,1,31,10687,19.4175777,NULL,360
0BB628D1-343E-494E-9715-FA3DF08EB99C,1,0,1,1,51,10687,4.934738303,NULL,360
10374A81-7C4B-4B0F-990D-FA8AB0FC8FDC,1,0,1,1,150,10687,10.18052517,NULL,360
867EFDA7-2174-4168-BE18-FDD0591FAA29,1,0,1,1,51,10687,3.631155705,NULL,360
C2D2E18C-3C7B-49C0-BC88-FECCF2055555,1,0,1,1,180,10687,50.04763443,NULL,360
0ED2DE0A-99DB-4792-84AF-004940421007,1,0,1,1,23,10687,12.66131468,NULL,360
54A38F92-90B9-40E8-9F73-010410470F54,1,0,1,1,500,10687,4.848096418,00:00.0,360
35882CF2-0BB7-42FC-A2EC-01E48CE7C419,1,0,1,1,210,10687,47.60498682,NULL,360
161280B3-03B3-4FA9-9C09-02DECA36997C,1,0,1,1,250,10687,5.649467497,NULL,360
2A673EB3-EC2D-4FDB-ABF1-0327F8EC1F8E,1,0,1,1,250,10687,7.829638945,NULL,360
4C5B4C1C-CD58-42DB-8CED-03758E52A437,1,0,1,1,160,10687,1.201228805,NULL,360
7BC3B5ED-0883-4CBE-B4DA-065B5D333DCB,1,0,1,1,27,10687,1.280875275,NULL,360
72AF18EA-E5ED-49CD-B505-081EF63C18CF,1,0,1,1,240,10687,0.066369637,NULL,360
2F6A2BBF-B2AD-4647-808C-087AA734B78F,1,0,1,1,200,10687,13.93912217,NULL,360
69995652-924B-4AC9-9EEF-088E2DF6486C,1,0,1,1,51,10687,13.67094257,NULL,360
A9A2632E-A263-48DD-9C41-089A6A0A9DFF,1,0,1,1,200,10687,3.288492112,00:00.0,360
774C3964-2DF5-4021-89DC-093686B4650A,1,1,0,1,500,9714,1.173779997,NULL,360
4EC3D2D6-DE9A-415E-878E-09B2C515BCD3,1,0,1,1,51,10687,1.224239048,NULL,360
D8ABCDA1-1CF9-497D-90AB-0EA0A2D5F2CA,1,0,1,1,41,10687,7.558478863,NULL,360
61B2549C-CF63-4825-A60C-12BC664E00AC,1,0,1,1,51,10687,30.79812836,NULL,360
38F9F3A2-FC1F-4EBE-9456-1585988A3EF6,1,0,1,1,500,10687,0.178178677,00:00.0,360
B2F26E12-B3F1-4241-A506-1589CE7AFFA7,1,0,1,1,180,10687,9.759155717,NULL,360
482A92E8-6C32-4EBA-897D-167B56713117,1,0,1,1,31,10687,2.246101765,NULL,360
EE1D1DEC-A329-4840-8562-169E78D90C32,1,0,1,1,600,10687,22.35490915,00:00.0,360
C72EA1EE-FEAB-4AF7-877A-1C70D37AC5EB,1,0,1,1,190,10687,3.11370745,NULL,360
24888141-2418-43A9-BA21-1D0C08ADAB81,1,0,1,1,500,10687,15.87621984,00:00.0,360
A9BF1778-5516-4023-830B-1DAAF3CB3F4C,1,0,1,1,51,10687,7.607118777,NULL,360
19C9FF72-5B57-41E1-A6C1-1FC98B45D46E,1,0,1,1,51,10687,21.11796243,NULL,360
36ED01AD-44E7-48F0-A97E-207A950F0556,1,0,1,1,50,10687,1.041633168,40:00.0,360
E276FC0C-F41D-40FD-9BAD-216109C14C8C,1,0,1,1,35,10687,4.006423562,NULL,360
20BCC434-07CF-490B-A5D5-23A04B31E914,1,0,1,1,51,10687,13.83655672,NULL,360
705D81D3-E9B8-4021-9189-23B7F0AE398B,1,0,1,1,300,10687,0.433169708,NULL,360
57655F26-BB16-4591-8B38-26204A26334B,1,0,1,1,200,10687,2.387027547,00:00.0,360
846A958E-C76C-4420-97E9-26567A62263A,1,0,1,1,39,10687,25.75734434,NULL,360
0871CE0F-658C-44EF-9397-268FCB50FD0C,1,0,1,1,51,10687,120.4246091,NULL,360
8E9E544F-0128-49ED-9D49-27D307DABE9B,1,0,1,1,110,10687,11.03150594,NULL,360
CD001B75-A576-493B-8D58-2847F53BBF0B,1,0,1,1,200,10687,7.309296622,NULL,360
583807AB-FC34-4285-9755-292953D083E2,2,0,1,1,1000,29125,64.6379577,00:00.0,360
AE17EF9B-7586-4933-9D18-2C250F5A2CE2,1,0,1,1,50,10687,3.157264622,NULL,360
194E68FB-4EEA-4469-A324-2C323CD00617,1,0,1,1,41,10687,59.39854211,NULL,360
0646D304-E9FA-4E19-ADEF-2C3E25996FB3,1,0,1,1,25,10687,4.810386907,NULL,360
B89526C1-33D7-447C-A442-2CF6BAF51890,1,0,1,1,200,10687,10.62458041,NULL,360
412FE6B1-C0EE-4D70-97E9-2D86B18DCF43,1,0,1,1,41,10687,26.64448029,NULL,360
FA946033-D799-46D9-9755-2F7AF6D37D90,1,0,1,1,50,10687,105.3221451,40:00.0,360
75173036-0914-4DE2-BC99-33608480E5E9,1,0,1,1,35,10687,16.45588525,NULL,360
6ACF19A8-5C6A-4BE6-95ED-338DB8C97505,1,0,1,1,33,10687,75.81075801,NULL,360
542CD261-9D24-43FF-818C-37F416D540A7,2,0,1,1,1000,29125,14.38328674,00:00.0,360
4994BCA1-9BA7-48C4-BBFD-386D494D9871,1,0,1,1,180,10687,2.542366618,NULL,360
D59BA408-F680-4A17-A83A-386EA7BD4ADD,1,0,1,0,2000,10687,5.411678687,00:00.0,360
456457A2-F7B8-41ED-BC71-3AF8F6E48832,1,0,1,1,33,10687,93.51539741,NULL,360
DFF16962-77F5-467E-A95E-3B417AD42B10,1,0,1,1,51,10687,13.0969161,NULL,360
F76B042D-3626-431D-A7EB-3B605E4311FD,1,0,1,1,190,10687,1.415464373,NULL,360
3BC9741E-29B4-4CB2-B2EF-3CDECEA6FF1F,1,0,1,1,250,10687,2.495196388,NULL,360
D3522973-6EBF-4BE0-9994-3DBFD63B7CB5,1,0,1,1,150,10687,9.805919595,NULL,360
440FD89F-F62F-42A3-8C4C-457FF2E5FB27,1,0,1,1,200,10687,8.745576823,NULL,360
983E8F2C-5613-42B0-B03E-4592515DCF9E,1,0,1,1,51,10687,0.439100075,NULL,360
77833503-EE76-4AE0-BF0E-484B445B47BE,1,0,1,1,35,10687,56.22021706,NULL,360
17272502-CE9B-4647-8E8C-48AC7B9C8F8D,1,0,1,1,200,10687,0.490569592,NULL,360
84BC62A0-9D1A-423B-A842-4A8B5F9AECD5,1,0,1,1,51,10687,9.915534243,NULL,360
EE843952-FB65-41A2-BDEB-4B1BA8BCE012,1,0,1,1,43,10687,104.3703454,NULL,360
F877A0F3-0553-4CBB-9C65-506A09B87991,1,1,0,1,500,9714,0.70898041,NULL,360
94A8DB7B-9E5C-4FAF-B15E-541567D71F8B,1,0,1,1,200,10687,10.45122019,NULL,360
28B844C2-50E0-4A51-B859-541C50C457EB,1,0,1,1,51,10687,18.57927494,NULL,360
1911004D-8B5E-40A8-B419-54AC3B886248,2,0,1,1,1000,29125,144.1298264,00:00.0,360
756566A5-DDB3-4D19-A447-5573421F1279,1,0,1,1,250,10687,8.559996913,NULL,360
31F4EA1A-0D53-476B-8670-56413A22711A,1,0,1,1,180,10687,0.811475628,NULL,360
C861FAC3-EBC7-475F-AB15-5823FA49F0DA,1,0,1,1,600,10687,19.00199408,00:00.0,360
AC4D8C7E-C8C4-46EA-A292-5941AD8A3AEA,1,0,1,1,250,10687,0.429635163,NULL,360
789055CA-A0ED-470B-902F-5C1F2EBEB587,1,0,1,1,37,10687,5.48335902,NULL,360
1E76484C-F2F6-4C25-8DB4-5F1E74BB3EBC,1,0,1,1,200,10687,10.54554959,NULL,360
FCB90D7D-DB2A-4D74-A3D1-5FE9262C0731,1,0,1,1,49,10687,35.84566985,NULL,360
9717441E-0F41-43F6-A1AE-61DF4FB62AA9,1,0,1,1,210,10687,1.805456693,NULL,360
29CA9EBB-17C5-4CB0-A54D-63746F66FE8E,1,1,0,1,500,9714,423.02986,NULL,360
E5EDB680-113D-40FF-9D41-63C00D5F5175,1,0,1,1,200,10687,4.955262695,NULL,360
22C91126-AB1C-4F30-B9B0-63DD67BC88D9,1,0,1,1,31,10687,18.02995246,NULL,360
2179E2AA-1B7C-4399-B64E-6456F1B3CE0D,1,0,1,1,200,10687,13.36271249,NULL,360
B167DF62-7610-43E1-8D5B-6681A466C845,1,1,0,1,500,9714,0.92275837,NULL,360
CD4B244A-44C7-423C-91AA-68085ED3374E,1,0,1,1,100,0,0.701319175,NULL,360
F85047EA-EA4B-4070-AB3E-6886E04E201E,1,0,1,1,1297,10687,18.43331937,00:00.0,360
8202A471-B51B-4FC8-B8E7-6A2A770AF2A7,1,0,1,1,1000,0,3.52744425,00:00.0,360
EA0211EF-869F-41F4-A81A-6D9E55012DA7,1,0,1,1,35,10687,5.771705758,NULL,360
B7C1C14B-81DB-4DE0-B674-6E4B2D0CF48F,1,0,1,1,51,10687,7.84802876,NULL,360
FFE9D0BE-628D-4307-A6AB-6E82EABC63FD,1,0,1,1,51,10687,20.71947566,NULL,360
91BB05D8-BA08-4B4E-8CDE-6E9766D51148,1,0,1,1,200,10687,0.24868058,NULL,360
71E028F3-81DB-4E1D-8012-6FA5A97B42BC,1,0,1,1,51,10687,12.6069611,NULL,360
E30F8B51-F983-4AB6-B109-6FBB92078366,1,0,1,1,39,10687,18.91546258,NULL,360
AB63DAB9-54EA-4D54-AE2C-779467EF9C25,1,0,1,1,43,10687,24.75837313,NULL,360
4482ECA9-4101-47BE-BE46-79950A455702,1,0,1,1,120,10687,14.49139066,NULL,360
7994F333-9B2C-4F84-952D-79AB4E952D0C,1,0,1,1,50,10687,2.65727409,NULL,360
19BCEF9A-39EF-4A5C-8218-7FCBF0DEC47B,1,0,1,1,130,10687,0.909158332,NULL,360
AE7346FE-CE76-46CB-A821-807E9B2E8F19,1,0,1,1,31,10687,15.86451846,NULL,360
87EABE85-BF20-4F4E-98DB-832CF2B53081,1,0,1,1,39,10687,54.51838549,NULL,360
FE7A24ED-5CA1-445C-A591-84939D367B13,1,0,1,1,180,10687,0.6577834,NULL,360
0CE2FCFE-7548-479D-9E90-858CCD5F059A,1,0,1,1,190,10687,1.099099362,NULL,360
8546D111-69AC-47AE-839D-858E66331C68,1,0,1,1,300,10687,0.637922528,NULL,360
0D2DAB61-7316-4D8C-8598-87AD7453758E,1,0,1,1,1000,0,2.183803655,00:00.0,360
204E5A2D-2E4F-4417-926C-87F30331219C,1,0,1,1,200,10687,28.59336469,NULL,360
7346EC3B-0EC9-4A01-BDE9-880BDD528619,1,0,1,1,39,10687,33.17883337,NULL,360
7346EC3B-0EC9-4A01-BDE9-880BDD528619,1,0,1,1,39,10687,12.17487235,NULL,360
10F38781-5E2E-475C-BF90-8A691C5F2B55,1,0,1,1,51,10687,55.45803896,NULL,360
2008AD51-F6DB-48C3-9D89-8CC90EE355E9,1,0,1,1,210,10687,27.37359865,NULL,360
132D84DB-7A9E-434A-B2B9-8DA3A14BD171,1,0,1,1,51,10687,23.05722233,NULL,360
FB03A3C9-6E40-44B2-9461-9051AE4741D6,1,0,1,1,250,10687,0.425754773,NULL,360
85D0BC70-47CB-4D71-95C1-9089AC723F18,1,0,1,1,190,10687,2.41545602,NULL,360
010A3465-F1A0-40C8-9418-91304AFCBB1F,1,0,1,1,51,10687,16.02799492,NULL,360
9AB2ADF6-C091-4E2F-82F7-913F72024101,1,0,1,1,1000,10687,82.33618414,00:00.0,360
A1A9C940-29D8-4C2D-B152-9564B0E65A12,1,0,1,1,51,10687,6.718093872,NULL,360
42BF4631-EDDA-48D7-AD70-95E1DE3C9316,1,0,1,1,180,10687,1.580023575,NULL,360
AD279F9C-D01C-4DFA-8455-97F777F23C7B,1,0,1,1,50,10687,0.720386565,NULL,360
B538300E-50B0-4A21-8F30-98AD135D8BEA,1,1,0,1,500,9714,11.45223111,NULL,360
A4438FC5-DF3C-41B7-91B0-99499169ED05,1,0,1,1,150,10687,11.14698146,NULL,360
19EB04DF-321B-486D-8E20-99663614F849,1,1,0,1,500,9714,136.1564773,NULL,360
83BB5AF1-132F-400D-9D02-9AE0C079B672,1,0,1,1,1297,10687,15.61182544,00:00.0,360
F038B3F7-6417-4272-9AA1-9AF06821FA8E,1,0,1,1,210,10687,1.821015562,NULL,360
6E60D2B3-7881-4C2B-BFDA-9D79CA366A58,1,0,1,1,37,10687,11.06242965,NULL,360
9E1881BB-FEC8-4734-B224-9DD9AACDDF19,1,0,1,1,130,10687,7.489137225,NULL,360
EFCCA3BE-B6AB-4D00-92C1-9EECBC7C152B,1,0,1,1,35,10687,42.15007604,NULL,360
03706561-05E3-4A39-8059-A08A04286274,1,0,1,1,180,10687,14.15417308,NULL,360
06786479-051D-438E-8182-A3E7A0A7ED2E,1,0,1,1,400,10687,5.18976009,NULL,360
07BC4263-47AD-4D8C-8761-A4F159516BD5,1,0,1,1,13,10687,41.44086161,NULL,360
D2C8ED00-BD29-4080-BF1E-A809FE31F7AB,1,0,1,1,170,10687,10.26050946,NULL,360
9DDC82B8-2418-41B8-8C95-A8DC081B4976,1,0,1,1,43,10687,0.274120812,NULL,360
ADEF25D6-2472-403D-98A6-AA545C139D04,1,0,1,1,500,10687,3.490426512,00:00.0,360
8CBBD497-0D5C-4B77-93CF-ACFE37936F18,1,1,0,1,500,9714,88.8407512,NULL,360
1B83C3FF-AD44-46F8-98A1-AEC1CE66F2AB,1,0,1,1,43,10687,27.94082309,NULL,360
360F6175-3920-4E29-93BF-B000FE11D9F8,1,0,1,1,170,10687,1.058263112,NULL,360
72720660-FD3E-4175-B6A4-B1A0F6150DAA,1,0,1,1,190,10687,52.08204345,NULL,360
DDC23E3B-DC10-4FBE-823B-B28BEB91973D,1,NULL,1,1,259,10687,20.07065709,NULL,360
9E6CA0F3-E569-4E6C-BE7F-B2D6D5F59208,1,0,1,1,170,10687,1.652085117,NULL,360
FB71C1A9-7819-43CF-BE8F-467FF1FBD37D,1,0,1,0,2000,10687,0.230020643,00:00.0,360
C0E53254-5E08-41BE-ABC9-89833285C461,NULL,NULL,1,1,8000,14572,36.26486131,00:00.0,360
D13C0CAB-BCED-445E-B123-1ABB952B0FBD,NULL,NULL,1,1,600,29125,434.055659,20:00.0,360
680B16BE-674A-4371-92B5-D571D1AA8773,NULL,NULL,1,1,5400,14572,227.5415255,00:00.0,360
7FA9792B-27F3-43E2-A707-09F1D0375B33,0,10,1,1,1200,7500,5.735756582,00:00.0,360
6552D1B4-2F67-4F67-9E33-3FB2C96CAB37,1,0,1,1,1297,10687,13.57665389,00:00.0,360
02D29AE9-2D88-4AE8-A0DD-63899EEC9E00,NULL,NULL,1,1,8000,14572,45.15623824,00:00.0,360
55E66CBA-C1E5-4B65-8DD0-92A8CC2D2BB3,1,0,1,1,1000,0,5.523672042,00:00.0,360
466E1340-CEFD-48A9-A161-9D6B85E4272C,1,0,1,1,500,10687,0.180110697,00:00.0,360
0DB1F7FE-5F0D-416F-8BD3-A3F20F4C17FD,NULL,NULL,1,1,4000,14572,197.2979695,00:00.0,360
6D895602-18CB-4B41-9E3F-DA0AEFD72B9E,1,0,1,0,2000,10687,1.723648713,00:00.0,360
34371B80-4F67-4328-8C15-E2EBCD84B0E7,NULL,NULL,1,1,1500,14572,0.461457055,00:00.0,360
8E045884-F086-4AD3-BDB0-2FA02B05B09B,1,0,1,1,1297,10687,2.398513343,00:00.0,360
4C97AB62-3332-45C9-BB7C-3085B614B136,NULL,NULL,1,1,600,29125,0.074138225,20:00.0,360
19FA13DD-B46A-4185-A420-33538D61AE53,2,0,1,1,1000,29125,37.35835464,00:00.0,360
EA0FEE0B-E96E-44B1-A544-48EE19AFD496,1,0,1,1,824,0,4.74577929,00:00.0,360
77FDC7C7-581E-4AAD-B7CA-567B0375B00F,NULL,NULL,1,1,600,29125,19.8726187,20:00.0,360
BB09D25D-20BA-4925-8B7D-636C2E314511,1,0,1,0,2000,10687,35.61837419,00:00.0,360
C917C97E-C57B-4E5E-8530-66245F63A4A3,NULL,NULL,1,1,8000,14572,3.712171313,00:00.0,360
45D509A0-2614-4215-973C-7E2FDA904D67,1,0,1,1,400,10687,0.256776617,00:00.0,360
FE299824-03A1-40C3-AAEC-81082180B9F2,1,0,1,0,1001,415,0.735599492,00:00.0,360
74412D86-0176-48D9-835D-81B3E3213E41,NULL,NULL,1,1,1500,14572,97.29196566,00:00.0,360
5CF2466C-D9F7-4ABC-837F-81FCEF8EF20E,1,0,1,0,2000,10687,22.93435346,00:00.0,360
0F727690-6BA1-4B3F-89F7-8F834C4148AF,NULL,NULL,1,1,5000,14572,36.20652086,00:00.0,360
1E97F6DE-E62C-41DB-BDED-9F6C2B7E59FD,NULL,NULL,1,1,1500,14572,60.68353673,00:00.0,360
F56E2A0D-33D5-4525-9168-B3D728C74DFE,1,0,1,1,1000,3984,1.793247045,00:00.0,360
A9965847-A235-43D7-BD3D-B5E13D0C523A,1,0,1,1,1297,10687,26.44316778,00:00.0,360
CA093ED7-3F7E-4832-BBE4-DBAB33C7C980,NULL,NULL,1,1,5400,14572,18.89121119,00:00.0,360
314D1287-ABFE-45E0-AC4F-FA38D8482844,1,0,1,1,30,10687,0.851075735,40:00.0,360
5A9A1FB0-2E6F-434C-B76F-FC67D1BABB40,NULL,NULL,1,1,8000,14572,10.33179249,00:00.0,360
